veg_class,year,month,CR,EVI,MNDWI,NDRE,NDVI,NDWI,RVI,VH,VV,composite_productivity,sar_productivity,composite_productivity_norm,sar_productivity_norm,stage_ft,stage_count,precip_mm,tmax_c,soil_moisture_mm,pet_mm,pdsi,stage_missing,climate_missing
Beakrush,2025,4,-8.529522115271323,0.1339679405521458,-0.5889200148633782,0.195554760434589,0.3029717073301068,-0.3893253769557948,0.6105627898823744,-20.14449714855396,-11.614975031825733,0.2108314694389472,-9.91960787644216,0.2841256238847529,0.6009543312106268,11.962333333333333,30,,,,,,False,True
Beakrush,2025,5,-9.002744818620588,0.1384575038157988,-0.5871440775710461,0.1987319316287031,0.3102003844334627,-0.3867218577789241,0.5514156645856105,-21.33045821584325,-12.327713388830714,0.2157966066259883,-10.527375189677237,0.2905087111727534,0.5403051929854386,11.063870967741936,31,,,,,,False,True
Beakrush,2025,6,-8.272956199792485,0.1418458528446181,-0.5817030803223403,0.2039342151615787,0.3304043305847448,-0.4052988777074229,0.6385592153546725,-20.127026143703205,-11.854069933216188,0.2253947995303139,-9.903873265339302,0.3028479680366488,0.6025244890373406,11.089333333333334,30,,,,,,False,True
Beakrush,2025,7,-8.232779111759648,0.1387373249984188,-0.5485053888216964,0.210104147594629,0.3671664459630226,-0.4409434958844439,0.6535157624730187,-18.37155106101104,-10.13877194019116,0.2386693061853568,-9.022396587622207,0.3199134249399211,0.6904871018744443,11.732903225806453,31,,,,,,False,True
Beakrush,2025,8,-8.616457562529924,0.1340990299425888,-0.5361602385816018,0.2238564731435857,0.4071047903868342,-0.4794711591010787,0.6171340835076684,-17.337210362429875,-8.720752792078622,0.2550200978243362,-8.514321658382688,0.3409336961485227,0.7411879308614118,12.226451612903226,31,,,,,,False,True
Beakrush,2025,9,-9.191462479047749,0.1352541146160708,-0.5519617832993625,0.2414695251398057,0.4405838604296736,-0.5114022519170647,0.5465837615021434,-17.976616964502945,-8.785154484353331,0.2724358333951833,-8.851662541600469,0.3633230393118086,0.7075246630124401,13.061333333333332,30,,,,,,False,True
Beakrush,2025,10,-9.311842984094543,0.1320624157648041,-0.5893363320183331,0.2526344680040223,0.4459374725635487,-0.5254687791967183,0.5266496311146577,-18.60069754274088,-9.288854558259048,0.2768781187774584,-9.168686363494952,0.3690339581213187,0.6758888359844749,13.84032258064516,31,,,,,,False,True
Beakrush,2025,11,-9.124768879197878,0.12785810777868,-0.652898354271453,0.2633901117949784,0.4348490588755432,-0.5299210867986015,0.5360452360998462,-19.469868279884373,-10.34509939888314,0.2753657594830672,-9.600922830466386,0.3670896973641107,0.6327559318936326,13.808333333333334,30,,,,,,False,True
Beakrush,2025,12,-8.63024016435775,0.1226411906576986,-0.742647850058722,0.273736456512674,0.407318619365657,-0.524759174722714,0.5747705764577093,-20.58412917593342,-11.953889006225614,0.2678987555120099,-10.14837194251477,0.3574902570401848,0.5781259507399131,13.55258064516129,31,,,,,,False,True
Broadleaf Marsh,2023,1,-12.248722270768583,0.0936929738648303,-0.443285920891189,0.3455671775303485,0.6434992504173375,-0.6349777094574758,0.1931183501236441,-15.22178329507198,-2.973061020987984,0.3609198006041721,-7.562612059176226,0.4770763687782495,0.8361590913295064,16.19483870967742,31,10.848722986247544,25.67826187449439,53.12470819369005,84.91179937593895,4.683874956662428,False,False
Broadleaf Marsh,2023,2,-9.231260308515417,0.1573698385044512,-0.4215715014414967,0.3165602204990967,0.572897939563916,-0.5969943182199644,0.5237810873008327,-14.317813914264256,-5.086553603963052,0.3489426661891546,-7.027961684860472,0.4616787893053783,0.8895118856438706,15.809642857142858,28,10.866173581416843,28.433294811048174,34.717912862591014,97.00948803883044,3.2948965676643933,False,False
Broadleaf Marsh,2023,3,-7.156226237461061,0.2038443042115048,-0.3973347026671657,0.2942322513052924,0.5228270754171727,-0.565977428288284,0.7485487150796217,-13.630854121917254,-6.474627884330197,0.3403012103113232,-6.628289882157223,0.4505694956271355,0.929395159849313,15.008387096774193,31,28.24118802727377,29.62740090142146,26.307662082514724,137.55139258060785,2.26184560268115,False,False
Broadleaf Marsh,2023,4,-6.023620057605514,0.233116370985991,-0.3705755245681961,0.2785832699489355,0.4932866579771073,-0.5419270396624345,0.8674212334600117,-13.16090391803098,-7.137283862089419,0.3349954329706779,-6.363596651066475,0.443748487743521,0.9558089139458338,14.314666666666666,30,181.9708771524326,30.91073616086905,57.17603143418464,142.006390847105,4.134114180053159,False,False
Broadleaf Marsh,2023,5,-5.671832644330141,0.2555846403648563,-0.3362453194823391,0.2763503404431647,0.4903967205549722,-0.527804116307869,0.908527133517994,-13.022353445744656,-7.350520804392743,0.3407772337876644,-6.284044940237386,0.451181462484477,0.9637473841482572,13.953225806451613,31,110.5875418929851,31.746365422396845,39.40318964520974,168.78529989598977,3.7682341384490905,False,False
Broadleaf Marsh,2023,6,-6.516480194597103,0.2442359459331164,-0.3013314274987828,0.2700013647737653,0.4978422585480009,-0.5103896019281202,0.8081974030721537,-13.03130621496368,-6.51482602302297,0.3373598564182942,-6.3136037573779005,0.4467881462027717,0.96079770793585,14.194666666666667,30,202.24176586155085,32.96892407257598,78.29684502484683,153.21518548480296,3.421560152548248,False,False
Broadleaf Marsh,2023,7,-7.463514959696862,0.2182205882905782,-0.2777470024571211,0.2768623586961263,0.5367842191100675,-0.5108035151337997,0.6782504407123446,-12.880572014475394,-5.417057055741262,0.3439557220322573,-6.270723397300293,0.455267667385738,0.965076741751686,14.896129032258063,31,189.7768404021726,34.69369004969374,96.20873685427016,162.05787588119722,3.2566450941869878,False,False
Broadleaf Marsh,2023,8,-8.716688317362227,0.1905908944979813,-0.2525543381183054,0.2933244139701123,0.599368434124349,-0.5291603014011821,0.5202291682669764,-12.956060139533824,-4.239371829215721,0.3610945808641475,-6.347972779461199,0.4773010630039305,0.9573680210711532,15.324516129032258,31,219.71466543395357,34.81335952848722,125.39326245232866,158.19248815439727,3.4368658268808487,False,False
Broadleaf Marsh,2023,9,-9.392439897325556,0.1805664430874763,-0.275087264803045,0.3212887853452533,0.6601354001467254,-0.5604486421508801,0.4667166762062488,-13.25789305096222,-3.86545315627574,0.387330209526485,-6.512267357089317,0.5110290953822404,0.9409730548871744,15.446333333333333,30,218.83254362648785,33.258511498902095,125.41852536692473,129.9418120882931,3.997133941985437,False,False
Broadleaf Marsh,2023,10,-9.989646851848835,0.1726133763665582,-0.3155411548386196,0.3326129182972271,0.6726042389625171,-0.5857514467562449,0.4150192465464726,-13.668197283265812,-3.678550433365194,0.3926101778754341,-6.730343830483342,0.5178169237099622,0.9192111899587456,16.174193548387095,31,52.76655495203973,30.89432566739858,76.7766670518895,127.0104356870449,3.287496821911475,False,False
Broadleaf Marsh,2023,11,-10.462750483991377,0.1687941898726427,-0.3789155255558729,0.3367723812657285,0.6559815894533767,-0.611353560487403,0.383272189664624,-14.243020843863889,-3.7802703612690864,0.3871827201972493,-7.025692374864931,0.5108394858655049,0.8897383402303517,16.04,30,129.881428406333,28.30137524557956,95.47457529180626,92.01225008667512,4.276210562810586,False,False
Broadleaf Marsh,2023,12,-10.811750793753175,0.1691088836057298,-0.4652103769548047,0.3337671742507572,0.6102674516193043,-0.6372549833443542,0.3714755055607033,-14.98236373275645,-4.170612939987419,0.3710478364919304,-7.398312990234086,0.4900967818488682,0.8525545057019925,15.893870967741934,31,111.34519819715705,25.379637120073955,109.91108286143528,80.7618976077661,5.553664624985551,False,False
Broadleaf Marsh,2024,1,-13.254712396262882,0.097555632799422,-0.1617316475841237,0.2063498227610917,0.408312359440021,-0.3838529201420643,0.1635427677977444,-16.630515629960154,-3.375803238631873,0.2374059383335115,-8.274372124264291,0.3182892629134962,0.7651325098884635,16.130967741935486,31,69.3285565699757,24.821530105165834,102.72956200161786,75.44114180053161,5.8571697677106185,False,False
Broadleaf Marsh,2024,2,-11.06561771444306,0.1405206327493847,-0.2923599736920533,0.2387494203539591,0.45293917260277,-0.4688134046205242,0.3753739943684684,-15.45169442837646,-4.386076715838514,0.2774030752353713,-7.632003716072392,0.3697088323024396,0.8292344935449221,16.302758620689655,29,95.20547786894714,24.432994337224084,104.02871836357323,86.58950652952731,6.323879579336646,False,False
Broadleaf Marsh,2024,3,-9.192780034495112,0.1787163624222912,-0.3889777744241606,0.2661086655796419,0.4869339600987818,-0.5303660836227547,0.5595635376687952,-14.553776885644236,-5.360996850750211,0.310586329366905,-7.136997558305192,0.4123686017392867,0.8786311890087505,15.720967741935485,31,146.1535883508609,28.838518432913425,116.20179128625904,114.70615971339416,7.28428290766208,False,False
Broadleaf Marsh,2024,4,-7.63619935641904,0.2121428218181417,-0.4515850497804456,0.2884275584381404,0.5102967219280565,-0.5685109571487561,0.7161113976987251,-13.93676300176348,-6.300563643366965,0.3369557007281128,-6.78935365096269,0.4462685712240373,0.9133225962799486,14.777999999999999,30,20.448514965907773,29.410273893447357,45.67791517392811,162.5548826996417,7.542050156015254,False,False
Broadleaf Marsh,2024,5,-5.673062279419808,0.2563323089695553,-0.4952933435883478,0.3047306337160342,0.5119007844361285,-0.5834590584322954,0.9290038287969782,-13.465167836426785,-7.792105551253359,0.3576545757072393,-6.500332959575744,0.4728786568627615,0.942163989161975,13.608064516129033,31,54.31595978273431,33.871778573905,31.7291459609384,177.0796255633884,5.9464151161446885,False,False
Broadleaf Marsh,2024,6,-4.805828190338808,0.28086072851576,-0.4836243086506183,0.3151591527350116,0.5078562956703294,-0.5670149253274324,1.015016476031965,-13.30078765598348,-8.494959462189989,0.3679587256403669,-6.396639708120079,0.4861254788485596,0.9525115452144364,13.127333333333333,30,342.5661620247312,33.37382410724603,125.41852536692473,151.43195423552518,6.659791979660234,False,False
Broadleaf Marsh,2024,7,,0.2778826626658471,-0.4450009051642358,0.3253570091357136,0.5280514483077436,-0.559540567095036,,,,0.3770970400364348,,0.4978735245234175,,13.528387096774193,31,217.24927770715357,34.521795908933306,125.41852536692473,156.47926730613656,6.790134057552292,False,False
Broadleaf Marsh,2024,8,-6.128241405976826,0.2492894739952208,-0.3892268062619051,0.334362457381976,0.5743867558438784,-0.5555620739360387,0.8652727295849616,-13.641229127752212,-7.512987717852443,0.3860128957403584,-6.60429638049913,0.5093355814740086,0.931789472881421,13.985806451612904,31,251.05396972148375,34.30658731075927,125.41852536692473,149.59214145383098,7.2014422743557125,False,False
Broadleaf Marsh,2024,9,-7.624746186330962,0.216819333292126,-0.3506162313466033,0.3503098025150709,0.6293512078219606,-0.5599041066222648,0.6800541345009841,-13.812876472065584,-6.188130288222851,0.3988267812097192,-6.736424703029604,0.5258088724160694,0.9186043793067792,14.858,30,206.72009707615848,33.737351207673626,125.41852536692473,128.42005084941638,7.235292961978502,False,False
Broadleaf Marsh,2024,10,-8.436183775321648,0.1995986895895896,-0.3650829228491424,0.3619137238088713,0.6579901335087417,-0.5824165873510435,0.5833586792013724,-14.074640211634764,-5.638456444405974,0.4065008489690675,-6.8914804380402535,0.5356745100644711,0.903131357805816,15.86516129032258,31,148.93713163064828,30.84186987172078,125.41852536692473,119.5408297700219,7.416782618744942,False,False
Broadleaf Marsh,2024,11,-9.129359402858668,0.1866746171462366,-0.410381271554747,0.3721866183101582,0.6760671481814926,-0.6158912841857853,0.5053098571677823,-14.412622956970928,-5.283263568875644,0.4116427945459624,-7.079984017884365,0.5422848989039039,0.8843205737755694,16.026,30,17.326360799722643,28.480735005200497,75.10265803767479,96.0326823067144,6.580871374089909,False,False
Broadleaf Marsh,2024,12,-9.704273068942015,0.178047115962067,-0.4865112774634175,0.3811284860189318,0.6835822518402137,-0.6603281971264905,0.4459076684002143,-14.826824708074067,-5.122551661631865,0.4142526179404042,-7.301935442561934,0.5456400389343681,0.8621720272160397,15.398387096774194,31,36.89968796949035,25.03215069917947,53.69633653068298,82.65476713278628,6.103562926152778,False,False
Broadleaf Marsh,2025,1,-6.069757962090178,0.2018836655376839,-0.5198200450970576,0.3255507478478945,0.5473506710952062,-0.6356168887459555,0.8781826157821725,-13.222258560896316,-7.152500593356577,0.3582616948269282,-6.391583625140225,0.4736591578215875,0.9530160920514338,14.705483870967742,31,,,,,,False,True
Broadleaf Marsh,2025,2,-5.5875460650576745,0.219809258622069,-0.5616946773674996,0.2940090321883433,0.4738586969936622,-0.5785703204091962,0.9472049436519516,-13.705827478509478,-8.118281414198838,0.3292256626013581,-6.616112503528511,0.4363309791205546,0.9306103412248002,14.032142857142857,28,,,,,,False,True
Broadleaf Marsh,2025,3,-5.2597678655597,0.2354848648203227,-0.5730392411285463,0.2765401525726488,0.4323131382759862,-0.5385596632135652,0.9931490365123486,-14.03157813592625,-8.771810275310672,0.3147793852229859,-6.767501810071068,0.4177591157421387,0.9155031928501336,13.128387096774194,31,,,,,,False,True
Broadleaf Marsh,2025,4,-5.086423363596252,0.2489104841324447,-0.5538537363801975,0.2731441090008111,0.4227139949421781,-0.5155849171590623,1.0160148943633636,-14.199510533146626,-9.11308717669208,0.3149228626918113,-6.845751544767898,0.4179435676863396,0.907694646927433,11.962333333333333,30,,,,,,False,True
Broadleaf Marsh,2025,5,-5.287014193333566,0.2593818392578105,-0.5004015184970164,0.2941600433818263,0.4585281077521444,-0.5139152899926787,0.9823318884657012,-14.377720120729965,-9.0907059357095,0.3373566634639271,-6.943277090326832,0.4467840414004945,0.8979625666324158,11.063870967741936,31,,,,,,False,True
Broadleaf Marsh,2025,6,-5.492107676162458,0.2734185715494381,-0.4274397731819003,0.3154503440330292,0.5102916008935265,-0.5272223649021404,0.9493224417759988,-14.216778028177965,-8.7246703577981,0.3663868388253313,-6.871058405090631,0.4841046906267523,0.9051692737519832,11.089333333333334,30,,,,,,False,True
Broadleaf Marsh,2025,7,-5.769623494095653,0.2762222147338728,-0.3383689130317003,0.329101084990664,0.5647966401882225,-0.5453249755301792,0.906243363121013,-13.731592904588329,-7.961969415752137,0.3900399799709197,-6.639235612828776,0.5145127254665038,0.928302884700554,11.732903225806453,31,,,,,,False,True
Broadleaf Marsh,2025,8,-6.13729793614879,0.2756972482415594,-0.3094550974589821,0.3370453055819948,0.605523620464996,-0.5708399748322569,0.8550467409322652,-13.761007951626167,-7.623710012997471,0.40608872476285,-6.666742289960041,0.5351446909109037,0.9255579916681042,12.226451612903226,31,,,,,,False,True
Broadleaf Marsh,2025,9,-5.988844148444692,0.2680477714257895,-0.3573983705272964,0.3304420701871584,0.6038703372350751,-0.5925884690393548,0.8806567980231086,-13.717030199584793,-7.728186050516436,0.4007867262826743,-6.638350900130703,0.528328541059468,0.9283911702360648,13.061333333333332,30,,,,,,False,True
Broadleaf Marsh,2025,10,-5.926170091408288,0.2497507925229312,-0.4057313688015584,0.3145214558975119,0.567637692681499,-0.5889337797257556,0.8891024971225869,-13.66276886432545,-7.736598771820868,0.3773033137006474,-6.6091088076080045,0.4981387060791902,0.9313092404790378,13.84032258064516,31,,,,,,False,True
Broadleaf Marsh,2025,11,-5.815147482123568,0.2207977286918591,-0.4768533925923905,0.2892360739585703,0.498627030377545,-0.5698677628134023,0.90267488902105,-13.547277573617324,-7.732130089817423,0.3362202776759915,-6.547970064134316,0.4453231251349444,0.93741027951668,13.808333333333334,30,,,,,,False,True
Broadleaf Marsh,2025,12,-5.655776320590535,0.1811885799325733,-0.5707644418997928,0.2545859243703333,0.3968383503232131,-0.5353904183022948,0.9213739737184984,-13.370556327460418,-7.714780004506097,0.2775376182087066,-6.454934669709639,0.3698817982267303,0.9466942873489912,13.55258064516129,31,,,,,,False,True
Bulrush,2023,1,-11.78073662036718,0.035227289008063,0.2081512856740846,0.0322315484450398,0.2268209417897195,-0.232348963212236,0.3311032193313048,-20.41674429183642,-8.636007697518135,0.0980932597476074,-10.125596347597607,0.1391914949686513,0.5803987287821202,16.19483870967742,31,10.848722986247544,25.67826187449439,53.12470819369005,84.91179937593895,4.683874956662428,False,False
Bulrush,2023,2,-9.47884988453008,0.0623106514048116,0.1360048252860531,0.0803485320295885,0.271858456075713,-0.2546842834480588,0.5102049543570496,-19.760558860427267,-10.281708985978833,0.138172546503371,-9.752728194144783,0.1907166746697394,0.617607265151341,15.809642857142858,28,10.866173581416843,28.433294811048174,34.717912862591014,97.00948803883044,3.2948965676643933,False,False
Bulrush,2023,3,-8.244558953767541,0.0794952262314008,0.0772727614768241,0.1049123933893326,0.2929299137997876,-0.2587121573501622,0.607636909422287,-19.29627151516137,-11.0517125602321,0.1591125111401737,-9.49622652993468,0.2176367006527501,0.6432035822761684,15.008387096774193,31,28.24118802727377,29.62740090142146,26.307662082514724,137.55139258060785,2.26184560268115,False,False
Bulrush,2023,4,-8.07786382807955,0.0867810134878306,0.0319550942463976,0.1059231325242724,0.2900353149619435,-0.244432584918546,0.6233990845270172,-19.02388225603872,-10.946018420277948,0.1609131536580155,-9.3560913549673,0.2199515729176832,0.6571876801566023,14.314666666666666,30,181.9708771524326,30.91073616086905,57.17603143418464,142.006390847105,4.134114180053159,False,False
Bulrush,2023,5,-9.462582630491292,0.0835516801059589,-0.0094807662354802,0.0720777331296086,0.2530652464692002,-0.2052447282226143,0.5200538260980342,-18.98231216286904,-9.51972952137699,0.1362315532349226,-9.361142622159822,0.188221370110932,0.6566836138873242,13.953225806451613,31,110.5875418929851,31.746365422396845,39.40318964520974,168.78529989598977,3.7682341384490905,False,False
Bulrush,2023,6,-10.938181032052132,0.0703901333389644,-0.0313301227557859,0.0273949486239768,0.2048951345078169,-0.1577370546154745,0.3951418859335579,-19.0523969383299,-8.11421589787978,0.1008934054902527,-9.427412995582063,0.1427913098420606,0.65007048917595,14.194666666666667,30,202.24176586155085,32.96892407257598,78.29684502484683,153.21518548480296,3.421560152548248,False,False
Bulrush,2023,7,-11.444103137494434,0.0567279185397492,-0.0187707941600351,-0.001976315962923,0.1875648200983135,-0.1284313608596414,0.350258993328731,-19.06105621065862,-7.61695307047088,0.0807721408917132,-9.4429633563238,0.116923789280363,0.6485187177043038,14.896129032258063,31,189.7768404021726,34.69369004969374,96.20873685427016,162.05787588119722,3.2566450941869878,False,False
Bulrush,2023,8,-12.453249109621712,0.0458182350448317,0.0259793798717802,-0.0150309904891154,0.1989705781671809,-0.1257165698374355,0.2928303146143473,-19.466826499997985,-7.01357739588564,0.0765859409076324,-9.660205672722746,0.1115420890580295,0.6268400933546203,15.324516129032258,31,219.71466543395357,34.81335952848722,125.39326245232866,158.19248815439727,3.4368658268808487,False,False
Bulrush,2023,9,-12.394164286505871,0.0448481213670817,0.0333659434335545,0.0062885714921969,0.2509312343939093,-0.1685393097131903,0.3053149434578037,-20.31478291615328,-7.92061863968092,0.1006893090843959,-10.081062724720567,0.1425289273288138,0.5848427417961819,15.446333333333333,30,218.83254362648785,33.258511498902095,125.41852536692473,129.9418120882931,3.997133941985437,False,False
Bulrush,2023,10,-11.757013944482264,0.046075352373644,0.0276716369219591,0.0425575885920258,0.2952287917794026,-0.224776359202851,0.3516828504374944,-20.171734218519507,-8.41472028143327,0.1279539109150241,-9.997946398499389,0.1775797883224845,0.5931369251916756,16.174193548387095,31,52.76655495203973,30.89432566739858,76.7766670518895,127.0104356870449,3.287496821911475,False,False
Bulrush,2023,11,-10.597416616884528,0.0509091183737613,0.0088263343776556,0.0975633696601614,0.3482573142321323,-0.3028770236539339,0.4309143742226169,-19.57110191712264,-8.973685301633989,0.1655766007553517,-9.677822365354634,0.2259468130820359,0.6250821224943335,16.04,30,129.881428406333,28.30137524557956,95.47457529180626,92.01225008667512,4.276210562810586,False,False
Bulrush,2023,12,-8.915372303712658,0.0593494193674335,-0.0231699641993559,0.1713059146966036,0.4100168017520984,-0.402841303066439,0.5430095148131713,-18.51288601196267,-9.597513700283075,0.2135573786053785,-9.120690625286308,0.2876300016074681,0.6806783337041559,15.893870967741934,31,111.34519819715705,25.379637120073955,109.91108286143528,80.7618976077661,5.553664624985551,False,False
Bulrush,2024,1,-11.368973115019584,0.0158763287354029,0.0643329695233464,0.0390489226346095,0.2382527165375609,-0.2297236243914762,0.3850614399353392,-18.81443829591685,-7.445465187160211,0.0977259893025244,-9.310953789540328,0.1387193389695409,0.6616919606355198,16.130967741935486,31,69.3285565699757,24.821530105165834,102.72956200161786,75.44114180053161,5.8571697677106185,False,False
Bulrush,2024,2,-9.997394100655404,0.0573967830642951,0.0460460971921944,0.0943114843055145,0.2952117863000071,-0.2636959460810371,0.4807511354238982,-18.91394664733472,-8.916552551159922,0.1489733512232723,-9.336785540931537,0.2046019867388032,0.6591142085474964,16.302758620689655,29,95.20547786894714,24.432994337224084,104.02871836357323,86.58950652952731,6.323879579336646,False,False
Bulrush,2024,3,-8.980354685503215,0.0908750405639124,0.0175394705284299,0.134243437173365,0.3391106922573479,-0.2921064338517867,0.5529881228162874,-18.852293010275304,-9.871938328864044,0.1880763899982084,-9.28789947545657,0.254872120337113,0.6639925520808053,15.720967741935485,31,146.1535883508609,28.838518432913425,116.20179128625904,114.70615971339416,7.28428290766208,False,False
Bulrush,2024,4,-8.31785486956301,0.1163111012342548,-0.021186910467947,0.1588447812381612,0.3699494344095831,-0.314955087703725,0.6017724021125066,-18.629477384738607,-10.311622520272582,0.215035105627333,-9.164295593115424,0.2895297397644704,0.676326991235447,14.777999999999999,30,20.448514965907773,29.410273893447357,45.67791517392811,162.5548826996417,7.542050156015254,False,False
Bulrush,2024,5,-8.461162271386542,0.1472893342375694,-0.1040390133798148,0.1826193844054477,0.4064822348684007,-0.3507423165461411,0.5871870015855545,-18.47045063164485,-10.009288365662968,0.2454636511704726,-9.088428566777202,0.3286481074816192,0.6838977665419187,13.608064516129033,31,54.31595978273431,33.871778573905,31.7291459609384,177.0796255633884,5.9464151161446885,False,False
Bulrush,2024,6,-7.834941212039391,0.1481428347988339,-0.1508416515226622,0.1698686357844981,0.4027761197239568,-0.3616049429417337,0.64594824212914,-17.334713416465398,-9.499772217331287,0.2402625301024296,-8.505869650926734,0.3219616437401082,0.7420313572144152,13.127333333333333,30,342.5661620247312,33.37382410724603,125.41852536692473,151.43195423552518,6.659791979660234,False,False
Bulrush,2024,7,,0.1303079210134505,-0.1233112466516871,0.1269843315262511,0.3653737257895412,-0.3117171950981645,,,,0.2075553261097476,,0.2799138754374266,,13.528387096774193,31,217.24927770715357,34.521795908933306,125.41852536692473,156.47926730613656,6.790134057552292,False,False
Bulrush,2024,8,-8.73939712182757,0.0953599864481434,-0.089622363645097,0.0944327561349353,0.3325416327031137,-0.2824414104421908,0.5764704590761851,-17.523683419783254,-8.784286319279408,0.1741114584287308,-8.617724100453511,0.2369190661069936,0.7308693946956641,13.985806451612904,31,251.05396972148375,34.30658731075927,125.41852536692473,149.59214145383098,7.2014422743557125,False,False
Bulrush,2024,9,-10.46099210530114,0.0615681627428925,-0.0216484894969885,0.0700144093173609,0.2968399640684255,-0.2587668428047371,0.421058468935715,-18.73950807641329,-8.278515974848368,0.142807512042893,-9.264489421906772,0.1966752994772998,0.666328642789671,14.858,30,206.72009707615848,33.737351207673626,125.41852536692473,128.42005084941638,7.235292961978502,False,False
Bulrush,2024,10,-10.249205074648811,0.0488223771139324,0.011333481210774,0.071420972507891,0.2944601251005747,-0.2684169841913939,0.4517008215002955,-19.03035853214489,-8.78115345598035,0.1382344915741327,-9.40225406031844,0.1907963100914485,0.652581100900493,15.86516129032258,31,148.93713163064828,30.84186987172078,125.41852536692473,119.5408297700219,7.416782618744942,False,False
Bulrush,2024,11,-9.26385463706746,0.0482375587836524,0.0333409507620229,0.093168898378544,0.3144500673922503,-0.3033654007992141,0.5569438990029475,-19.284031387048564,-10.020176745016816,0.1519521748514822,-9.502779717532473,0.2084315065522838,0.6425496392756498,16.026,30,17.326360799722643,28.480735005200497,75.10265803767479,96.0326823067144,6.580871374089909,False,False
Bulrush,2024,12,-7.504940792557073,0.0598137077520526,0.0443739191567577,0.13525818692932,0.3568097909434523,-0.3636120926281978,0.7367877014436712,-19.5005266411243,-11.99558584195777,0.1839605618749416,-9.566066393548867,0.2495808888598059,0.6362342579151415,15.398387096774194,31,36.89968796949035,25.03215069917947,53.69633653068298,82.65476713278628,6.103562926152778,False,False
Bulrush,2025,1,-7.429266135269379,0.0534268635922863,0.0274733847178415,0.1630339189952835,0.3773262044263147,-0.375350691297385,0.7147519808962942,-16.598955336505078,-9.169689188331152,0.1979289956712948,-8.12078966980233,0.2675384454871417,0.7804585126312671,14.705483870967742,31,,,,,,False,True
Bulrush,2025,2,-7.4473886896027395,0.1012492038699511,-0.0020158861250478,0.186003638343416,0.3942873603376694,-0.3690833846956425,0.6957282748489918,-16.572220131519362,-9.12483142503363,0.2271800675170122,-8.112177992826684,0.3051430750925647,0.7813178724156334,14.032142857142857,28,,,,,,False,True
Bulrush,2025,3,-7.578478112937342,0.1350147253795177,-0.037313031921651,0.1974337817415108,0.4020621221117959,-0.3640341071933293,0.6698066038193529,-16.522445768032604,-8.94396763737096,0.2448368764109415,-8.093771228630388,0.3278423376006893,0.7831546845667795,13.128387096774194,31,,,,,,False,True
Bulrush,2025,4,-7.822534405273181,0.1547234281209862,-0.078418052671968,0.1973243491895678,0.4006504897486941,-0.3602028587904454,0.6369869678073774,-16.44963224604481,-8.627097825343144,0.2508994223530827,-8.06556937721344,0.3356362330115153,0.7859689490847056,11.962333333333333,30,,,,,,False,True
Bulrush,2025,5,-8.096341781490654,0.1677266522749557,-0.1307912477115998,0.1901582612547085,0.3987688846424775,-0.3717677389382517,0.6071774275593624,-16.215007900678202,-8.118666111736507,0.2522179327240472,-7.9557095915865,0.3373312852267828,0.7969318639680545,11.063870967741936,31,,,,,,False,True
Bulrush,2025,6,-8.324070910662705,0.1592007206958795,-0.1952854928602572,0.1610388558019868,0.3728578177938669,-0.3645034207429414,0.579757683660826,-16.203912417075642,-7.87984150358152,0.2310324647639111,-7.95701678691476,0.3100956447736581,0.7968014188644359,11.089333333333334,30,,,,,,False,True
Bulrush,2025,7,-8.968511750290316,0.1304354952982163,-0.2183297340722122,0.1323474807196723,0.3440980493192462,-0.3476124215637257,0.5185526376593286,-16.113615397408317,-7.145103645287707,0.2022936751123782,-7.927169538831754,0.2731495955535067,0.799779877618646,11.732903225806453,31,,,,,,False,True
Bulrush,2025,8,-10.199421686411402,0.0970741751362433,-0.2152264788074437,0.1177703386817911,0.3420816136445512,-0.3499659109259866,0.426973571100338,-16.807681962049024,-6.608260283132257,0.1856420424875285,-8.297097590123087,0.2517425688132291,0.7628647342281281,12.226451612903226,31,,,,,,False,True
Bulrush,2025,9,-10.975870052095,0.0808423442036665,-0.1975014241800028,0.1264988233441784,0.3663873563029357,-0.3633744457277206,0.3707850814597927,-17.84658069690277,-6.870710655494339,0.1912428412835936,-8.830594080758079,0.2589428507492691,0.7096270860384837,13.061333333333332,30,,,,,,False,True
Bulrush,2025,10,-11.059991967451069,0.0776725271100254,-0.1852533011233,0.14040914858607,0.3899667509192935,-0.3780452790973347,0.362529240319818,-18.28480991792213,-7.22481796012822,0.2026828088717963,-9.0517726512954,0.2736498586196625,0.6875556626419789,13.84032258064516,31,,,,,,False,True
Bulrush,2025,11,-10.677207249718574,0.0865781600638393,-0.1689189989591518,0.1662650957943343,0.4247926174366075,-0.3998187950855096,0.3889629496073111,-18.55369250289958,-7.876485258018366,0.2258786244315937,-9.179605515257302,0.3034699642596409,0.6747992131467287,13.808333333333334,30,,,,,,False,True
Bulrush,2025,12,-9.827515898897518,0.1075592430651083,-0.1484985176875582,0.2040666649689712,0.4708649558548778,-0.4286949936922453,0.4500862093222722,-18.653228451835133,-8.825712549164777,0.2608302879629858,-9.214092672643789,0.3484031676692043,0.6713577375527331,13.55258064516129,31,,,,,,False,True
